,point_A,point_B,haversine_dist,driving-car_dist,driving-car_time,foot-walking_dist,foot-walking_time,cycling-regular_dist,cycling-regular_time
3832,"[25.05967261681277, 60.27018434122489]","[24.956707592124275, 60.16929434145358]",12.577370013959161,17471.6,1609.5,15021.3,10815.1,16316.6,3341.1
3833,"[25.090455955281502, 60.219842515375845]","[24.95147110924764, 60.15541961975323]",10.504725559678683,13988.7,1978.5,13567.4,9768.3,14491.6,2940.3
3834,"[24.960958331001624, 60.199010224025]","[25.034234079810503, 60.25056930012567]",7.017156930395672,10663.8,1170.8,8254.4,5943.1,8437.8,1727.1
3835,"[25.16083924805737, 60.2730268080564]","[25.1470183825344, 60.2142123537928]",6.58419744846817,,,9031.0,6502.2,10199.1,2396.6
3836,"[24.960706690474805, 60.189390603369375]","[25.01126644986909, 60.24714685466765]",7.003022057008879,10838.3,1186.8,8401.1,6048.7,8792.9,1763.6
3837,"[24.948472839842168, 60.197635586428206]","[25.025903696633385, 60.27819579347626]",9.925242040243333,13920.3,1325.0,11458.1,8249.6,11833.6,2419.3
3838,"[24.920576493285928, 60.18385511441489]","[24.94196073448629, 60.21255221188196]",3.402778434937482,5139.1,762.8,4193.0,3018.9,4390.2,879.6
3839,"[24.92994284316351, 60.2553833744487]","[25.093747083214943, 60.20883521328482]",10.419604094639329,12883.3,1281.7,12656.5,9112.5,12984.2,2600.7
3840,"[24.86962910937294, 60.19670097935982]","[25.00048015600857, 60.25917584707324]",10.022820094364917,14417.8,1724.0,11919.8,8582.1,12835.4,2631.4
3841,"[25.07979288853354, 60.25904379158321]","[24.914626823736747, 60.2607575570801]",9.11256287096072,,,10855.2,7815.6,11766.6,2473.0
3842,"[24.881905991233342, 60.21211127940676]","[24.96118281364773, 60.2298784627894]",4.803221464444674,6470.2,969.3,5788.2,4167.5,5731.1,1163.6
3843,"[25.11563627964225, 60.22926472845656]","[25.06029044596041, 60.22823331470025]",3.0579365347084835,4176.7,754.8,3849.8,2771.8,3859.4,775.2
3844,"[25.15795964046773, 60.21350735362766]","[25.141923494684093, 60.20082668393336]",1.6652728175416005,2519.6,493.1,2180.4,1569.9,2500.7,507.5
3845,"[25.01247320831849, 60.22509423008143]","[25.14512083684889, 60.205973026362045]",7.629033469740424,9103.9,1150.8,8885.6,6397.5,9041.7,1832.0
3846,"[25.06223243581441, 60.22354888206984]","[24.872508133645805, 60.14531452201401]",13.62728476373333,,,16535.6,11905.4,17178.6,3553.2
3847,"[25.00648754372372, 60.25137283872871]","[24.979377410011917, 60.211187056292246]",4.712453083692015,8712.9,977.2,5709.1,4110.5,6097.8,1291.9
3848,"[25.049549800049693, 60.1976996391198]","[24.916539782378774, 60.15211700990032]",8.933042941209102,10815.0,1783.2,10797.0,7773.6,11890.5,2432.7
3849,"[24.91340685494146, 60.24599274908312]","[24.94020582173165, 60.15633426324926]",10.0789541228957,12008.1,1971.5,11502.8,8281.9,12157.9,2690.3
3850,"[25.177965711055, 60.20967267838264]","[24.955150412320226, 60.15573060627142]",13.70205908824307,19030.6,2511.6,17955.4,12927.6,18682.3,3816.9
3851,"[24.956060890266222, 60.21407616877593]","[24.958425047110115, 60.19400380481863]",2.2357644617416015,3398.7,542.6,2741.3,1973.6,2923.2,584.6
3852,"[25.064701778016, 60.21052545518055]","[25.125178626181327, 60.2101492246176]",3.341218989844107,8129.8,1045.5,4357.9,3137.6,4463.4,962.7
3853,"[24.9146754841876, 60.17934702011073]","[25.05018102308993, 60.14045249560072]",8.655303349511449,,,14635.2,10537.2,15467.1,3165.9
3854,"[24.961143599541668, 60.20767408490331]","[24.86229939886326, 60.23365116973236]",6.175913014611097,8145.5,1186.9,7325.3,5274.1,7465.2,1494.3
3855,"[24.904129141634947, 60.232617347101296]","[25.08685840729724, 60.22898324948078]",10.096405779217877,12260.0,1175.9,12150.2,8748.0,12321.0,2506.9
3856,"[25.219829334199225, 60.286981578464]","[25.04027149009906, 60.16773833117082]",16.555961245430545,,,19880.0,14313.4,20414.1,4442.4
3857,"[24.877455666635903, 60.253434173109376]","[25.21429712837938, 60.24412965840164]",18.615264252323684,,,22974.4,16541.4,23790.2,4954.7
3858,"[25.040501234430494, 60.21187414928754]","[24.96689435319933, 60.23968351508063]",5.106990989559337,10319.1,1448.4,6550.0,4715.9,6566.9,1384.8
3859,"[24.860124134553462, 60.16114077420926]","[24.94218191902816, 60.24573910460976]",10.442607626956264,17731.0,1788.0,13147.5,9466.0,14843.6,2977.9
3860,"[25.093785779371206, 60.23571518834971]","[24.978123550842, 60.25531273166629]",6.744483039466697,9679.6,1056.0,8623.1,6208.5,8863.0,1799.4
3861,"[25.047662290329875, 60.200930016239376]","[24.85459607497031, 60.23529933441504]",11.32730114078003,19042.6,1859.6,14429.8,10389.3,14439.1,2917.8
3862,"[24.96456762451007, 60.16560829828956]","[25.0650881087831, 60.27503240342818]",13.374001691328157,18562.3,1896.5,16222.8,11680.2,17124.4,3498.7
3863,"[25.090615533297875, 60.23259544340736]","[24.91013878837813, 60.229810499757946]",9.968645044207298,12838.4,1389.7,12083.9,8700.3,13028.7,2634.3
3864,"[24.98233444847288, 60.17485984315096]","[24.87303586643018, 60.21387579512749]",7.437403307824894,,,9197.4,6622.0,,
3865,"[24.88800905884102, 60.238094450905024]","[25.07139944378006, 60.23257661632962]",10.14199051919921,12427.5,1331.4,11866.9,8544.1,11950.5,2391.6
3866,"[24.95248500762834, 60.211852226044094]","[24.948820693329058, 60.26823915557912]",6.273201525412964,,,7558.5,5442.0,7932.0,1610.6
3867,"[24.879665149797397, 60.19726813193566]","[25.01334563671124, 60.24753209961053]",9.259368178942038,13188.1,1492.3,11003.9,7922.6,11812.4,2428.0
3868,"[25.053190856687767, 60.22616971421645]","[24.86448939270311, 60.15934381834489]",12.806354959693712,25006.1,2365.8,15558.1,11201.6,17433.1,3612.1
3869,"[25.14578384442376, 60.2236017704134]","[24.93463225727513, 60.23200622610188]",11.695946243586066,20456.7,1712.3,14328.7,10316.5,14961.3,3013.9
3870,"[25.19989263702216, 60.238136118474046]","[24.849424303482, 60.246153778423086]",19.362856848747644,23775.6,2093.8,24004.8,17283.2,24837.2,5095.1
3871,"[24.952703284176646, 60.19009365238576]","[25.03414188166051, 60.20984728513677]",5.007799252897599,7239.7,857.8,6490.6,4673.2,6507.9,1380.2
3872,"[25.082659206121008, 60.20983382991608]","[25.13841749660129, 60.221388513077535]",3.3370473948853556,5771.7,778.7,4033.8,2904.3,3935.1,814.9
3873,"[24.93539679420184, 60.19128178032585]","[25.03908624751128, 60.16794937098122]",6.293220253897466,9686.6,1244.0,9827.2,7075.4,10591.3,2138.5
3874,"[24.891104830855685, 60.23736124137146]","[24.84160881940818, 60.24472365280965]",2.8518083404346912,5087.9,547.1,3608.9,2598.3,3675.5,744.5
3875,"[24.88262967985538, 60.1526424577211]","[25.11718499610259, 60.19765332356853]",13.90364220134444,18254.7,2407.2,17888.2,12879.2,18749.1,3796.8
3876,"[25.01567117547009, 60.23519212303773]","[25.045742221037063, 60.20530647101971]",3.715001414102458,8320.0,1156.9,4591.7,3306.0,5186.0,1088.0
3877,"[24.86248102972767, 60.2516265608223]","[24.918336636719665, 60.17589178823531]",8.968722833362198,11294.1,1596.1,10065.1,7246.7,10839.8,2187.7
3878,"[25.06910520154044, 60.27231863214531]","[24.96728254199572, 60.209811374814215]",8.938185831166342,11837.1,805.8,10656.9,7672.8,11326.7,2272.6
3879,"[25.20117777457752, 60.23711847920164]","[24.90736647084845, 60.20286480688922]",16.667424563330297,21892.3,2185.7,21129.2,15212.8,20851.5,4253.0
3880,"[25.018770655297047, 60.27585415917908]","[24.989936954191, 60.22044787900637]",6.36302295865471,14877.6,1198.3,7595.5,5468.6,7730.4,1600.9
3881,"[24.858842849440688, 60.23148238806701]","[24.96176789768477, 60.15924448184055]",9.842781418927608,11208.2,1725.8,10940.1,7876.7,11689.6,2461.4
3882,"[24.90818397070822, 60.19373035175808]","[24.85489893904848, 60.1611840850531]",4.666850969889032,8749.0,1260.2,6941.2,4997.6,7091.1,1455.1
3883,"[25.021938574099455, 60.21412716702027]","[25.140571314769712, 60.21560821829872]",6.554859510476046,,,8506.6,6124.6,8841.0,1828.3
3884,"[24.963077809454237, 60.19598642008988]","[25.035217073287367, 60.18979399807718]",4.0463667982106655,5850.7,753.7,5286.8,3806.4,5320.7,1064.1
3885,"[24.933557096773317, 60.231644152612105]","[25.16092080335629, 60.246109227591056]",12.652102560333658,15835.8,1248.3,16148.4,11626.7,16709.7,3467.5
3886,"[25.05572392318139, 60.26407114782543]","[25.09228089545986, 60.24292165944644]",3.098123777223917,4872.0,714.7,4026.5,2899.1,4013.7,842.3
3887,"[24.92946835141129, 60.23423523496385]","[25.00264994134413, 60.23266985564157]",4.043710884242296,8264.1,926.4,5202.1,3745.4,5320.6,1127.8
3888,"[24.94515539666628, 60.2219616003928]","[24.87607997719619, 60.25110042616981]",5.003656125543933,10274.9,1071.1,6029.4,4341.1,6044.4,1228.6
3889,"[25.078190581290944, 60.24001349628029]","[25.01407922246729, 60.246887564839255]",3.6197865473769477,6442.6,885.4,5082.9,3659.6,5556.3,1115.3
3890,"[25.02767640784624, 60.25796267080321]","[24.8571047160588, 60.22306141855912]",10.18284208743936,13077.1,1430.4,12094.2,8707.7,12133.7,2426.6
3891,"[24.94822675784516, 60.16209847420225]","[24.910389489396326, 60.20950480357904]",5.671226292089307,7159.8,1200.2,6216.0,4475.4,6516.0,1416.1
3892,"[25.061290588875483, 60.17973146978557]","[24.95870478556653, 60.24476637017145]",9.187424679920932,18717.3,1947.9,11471.9,8259.6,12166.0,2737.7
3893,"[25.201109199503573, 60.23778744904816]","[25.1004530376811, 60.209148544643135]",6.405983125474842,9091.8,1236.6,8956.5,6448.6,10342.9,2538.8
3894,"[24.9910449139582, 60.261215101318285]","[24.99490624184005, 60.2464773555283]",1.652550979035537,2230.3,323.0,2092.6,1506.6,2199.8,444.9
3895,"[24.964975246599455, 60.21645129429868]","[25.11885099489329, 60.20368834418239]",8.618363353628682,12420.6,1299.4,10773.1,7756.5,10947.1,2211.7
3896,"[24.86125474136554, 60.16451448686358]","[25.04531888238076, 60.22639592869355]",12.281532956947341,16625.2,2634.6,15703.3,11306.1,16536.7,3468.5
3897,"[25.00053646046308, 60.28165750562142]","[25.201955398493865, 60.2649903955109]",11.259297967568056,13004.2,997.3,14105.3,10155.7,17198.5,3562.4
3898,"[24.965012876326835, 60.23273342235024]","[24.98652872257054, 60.2735996514992]",4.696606535732739,5948.3,818.3,5687.0,4094.6,5785.3,1400.5
3899,"[25.1200125197668, 60.19966252505094]","[24.91153283818308, 60.21168896889517]",11.596160583537593,17513.2,1844.3,14731.9,10606.8,15397.0,3082.7
3900,"[25.162806306545164, 60.2324023906252]","[25.05917230695933, 60.27324987095386]",7.3021962848627995,9441.0,945.5,9630.8,6934.1,10399.6,2125.6
3901,"[25.160430130115337, 60.210621497084574]","[24.941905800958622, 60.169987817081726]",12.896793049169688,15723.6,2022.1,15164.4,10918.2,15433.4,3176.9
3902,"[25.23472163196756, 60.247120032466]","[24.88358977587254, 60.162842826198506]",21.54563690626382,29664.3,2913.3,25710.1,18510.9,26288.7,5294.8
3903,"[24.93998956187604, 60.19595810162833]","[25.042475174913143, 60.23006118850275]",6.813899999436129,10163.0,1188.8,8050.0,5795.9,8459.0,1753.5
3904,"[24.996997254855263, 60.2388149827878]","[25.05055105225973, 60.18303358206313]",6.872028482782863,9548.4,1426.0,8011.5,5768.2,8585.2,2005.6
3905,"[25.00872693227013, 60.226124841914]","[25.148474999441177, 60.20086105177726]",8.214703502003543,10112.0,1357.4,9577.9,6895.9,9857.9,1981.8
3906,"[24.980090407154687, 60.183756066636754]","[24.96431632473539, 60.19395359585583]",1.4304271329148905,2025.0,361.1,1829.8,1317.4,1836.1,378.3
3907,"[24.94300414194562, 60.19847000082921]","[25.15482501332246, 60.20730220461336]",11.745525664996302,14197.2,1664.7,14077.6,10135.7,14265.1,2902.6
3908,"[25.05587176287527, 60.20233841000176]","[25.01078384555555, 60.22674633850726]",3.683555620537961,5372.8,903.2,4267.9,3072.8,5023.6,1052.6
3909,"[25.00607418374699, 60.23551353491926]","[25.001410805516624, 60.27208383658443]",4.074562847769426,6664.9,977.5,5149.5,3707.5,5165.4,1093.4
3910,"[24.88877749200726, 60.26028495839029]","[24.926188251271, 60.1645945958518]",10.839110975306744,14515.5,1818.8,12253.0,8822.0,13517.0,2974.9
3911,"[25.20552657339149, 60.272578181004654]","[24.937724492995905, 60.15655562176412]",19.62788836270964,24402.3,2274.2,23588.8,16983.6,24981.5,5076.9
3912,"[24.86308829447927, 60.24788890733432]","[24.862619694021884, 60.25021998005239]",0.2604899180499299,1075.6,220.6,513.3,369.6,776.1,173.0
3913,"[25.01755386521398, 60.27033919511614]","[25.06084835964001, 60.27525300260621]",2.4489186749559395,4163.4,629.8,3072.0,2211.8,3392.5,687.1
3914,"[24.86822050459078, 60.21631427299141]","[25.06124300683002, 60.20090105086938]",10.800658367845227,13340.8,1773.8,13417.3,9660.2,13539.6,2756.6
3915,"[24.86749538283201, 60.15662043650357]","[25.075080098257324, 60.22483688962389]",13.75509985253919,17736.4,2187.0,16111.5,11600.0,17901.5,3586.1
3916,"[24.980237629696425, 60.185486512928925]","[24.962452888897182, 60.24884474336701]",7.113263466255674,10396.2,1395.5,8255.6,5943.9,8511.2,1716.4
3917,"[24.87450578308981, 60.21839790074242]","[25.019211407204686, 60.17161940451302]",9.54046828731262,15737.3,2039.1,15040.9,10829.2,15513.5,3198.9
3918,"[25.02478217340974, 60.272312135175696]","[24.94837046781961, 60.23892435322479]",5.617193084689841,7367.4,1113.3,6677.0,4807.3,6732.7,1452.1
3919,"[24.888582456680343, 60.20815235232565]","[24.92232152608797, 60.15663448799385]",6.024609382718508,7312.4,1178.9,6641.2,4781.6,7198.3,1444.9
3920,"[25.046057074907036, 60.16381181839331]","[24.958460231423512, 60.18420517152284]",5.348977642161948,9198.0,1309.7,8914.6,6418.3,9492.1,1916.6
3921,"[24.936944455226783, 60.192131148545535]","[25.0066670240101, 60.27983783407466]",10.484491273544787,12752.0,1574.3,12144.0,8743.5,12364.7,2473.4
3922,"[24.847485615129717, 60.24300872892301]","[24.957980952628784, 60.26708417234891]",6.657768216633987,11402.6,1263.4,7750.8,5580.5,8678.1,1805.4
3923,"[24.915929580725734, 60.24560939665552]","[24.94447942122015, 60.21475794499392]",3.7753192583986146,6068.7,672.5,4539.3,3268.2,4739.3,949.5
3924,"[24.998342483811065, 60.25771578173117]","[24.85569678204036, 60.250502481609445]",7.910506552666782,12091.1,1306.4,8855.3,6375.7,9125.1,1937.7
3925,"[25.00133949339859, 60.18739847908961]","[24.947128492159763, 60.190884527435855]",3.0217105804428877,3575.5,485.6,3412.5,2456.9,3424.7,693.1
3926,"[25.018489431819763, 60.247284732385694]","[24.908469923665272, 60.229303828826325]",6.393362836306803,8365.6,1020.4,7332.0,5278.9,8117.1,1682.9
3927,"[24.99390390135887, 60.225089520092745]","[25.14432976194986, 60.26678227971655]",9.507888233974636,13905.8,1151.9,11734.7,8448.9,13934.7,2865.5
3928,"[24.966795202122395, 60.24011162401773]","[25.13905213068644, 60.20666709368596]",10.213409491675051,12764.8,1476.2,12262.1,8828.6,12413.2,2534.1
3929,"[24.902124716890263, 60.24814290116552]","[25.04523796687579, 60.26930345679318]",8.23760991090747,14449.1,1533.7,9524.3,6857.4,10527.4,2203.2
3930,"[25.0740905922095, 60.26303626019368]","[25.140883313114774, 60.215825494513325]",6.414768136721771,11237.8,1071.1,7717.6,5556.5,7840.8,1606.9
3931,"[24.92020636692353, 60.18637790202344]","[24.99192058215746, 60.26587282179244]",9.685859728626339,12838.0,1537.2,11111.1,7999.9,11457.1,2306.5
3932,"[24.940797307012623, 60.2078006735749]","[25.096310714899985, 60.21335716904272]",8.613239909378333,11462.6,1206.4,10480.7,7546.0,10613.1,2130.7
3933,"[24.9652710045195, 60.25002278033451]","[25.154764327613982, 60.20783976554142]",11.465681479534506,15063.3,1854.5,14222.8,10240.2,14457.0,2939.2
3934,"[24.942331751064547, 60.169672487159545]","[24.85409161662267, 60.20653119815954]",6.371234797338292,7746.7,1267.0,7070.6,5090.7,7659.6,1611.1
3935,"[25.116552057243272, 60.20003057224507]","[25.16144493185664, 60.22658286801994]",3.8557280704652936,5360.5,786.6,4856.9,3496.9,5615.1,1175.6
3936,"[25.11661883888516, 60.239076425679485]","[24.91500938175217, 60.23076560376811]",11.167575033966529,16243.0,1535.2,13561.5,9764.1,14655.9,2944.2
3937,"[25.007102589755448, 60.2506699661931]","[24.88908338041215, 60.2289731888644]",6.946359876334947,9752.2,1112.6,8235.9,5929.8,8515.3,1718.6
3938,"[24.93061879063385, 60.156733641913526]","[25.172036587633503, 60.21310062483445]",14.745491596177157,18271.4,2348.0,17890.8,12881.1,18897.0,3853.3
3939,"[24.92296306827081, 60.25550775910526]","[24.991416821113315, 60.2672087624989]",3.9936320622755193,5084.3,700.4,4569.8,3290.2,4568.9,956.3
3940,"[24.921240146882223, 60.16893779850079]","[25.07314704054467, 60.23708110199224]",11.307908740284148,16813.5,1977.8,13668.3,9840.9,14391.7,2886.8
3941,"[24.993348727195723, 60.27249227248771]","[24.96323335968957, 60.24636351350673]",3.3467620120613764,5078.2,731.8,4005.7,2884.1,4056.9,905.5
3942,"[24.957851125976177, 60.19673161505001]","[25.067756349698023, 60.22380793842316]",6.7770611972818875,9721.0,1001.1,8931.3,6430.4,9222.2,1844.3
3943,"[24.869008419063228, 60.22993649439039]","[25.04302544999432, 60.148596903557085]",13.20372688381456,,,17773.5,12796.7,18189.9,3643.6
3944,"[24.874926648684315, 60.15792007100618]","[24.93770464401477, 60.15942441173242]",3.477567420986283,4701.7,644.0,4175.0,3005.9,4532.2,918.0
3945,"[24.973692014196214, 60.20060371038359]","[24.854174237225127, 60.16108590636557]",7.936081231126512,10428.7,1674.7,9653.8,6950.5,10890.7,2188.3
3946,"[24.92027864446468, 60.18831367892107]","[24.900912273994862, 60.20732039960294]",2.36900086021787,2943.3,435.5,2698.3,1942.7,2771.4,554.6
3947,"[24.951300976241782, 60.19236785431416]","[24.930185360663224, 60.22764952296901]",4.092896455747989,5045.1,713.7,4813.0,3465.3,5013.2,1005.3
3948,"[24.92001658426582, 60.16430654844755]","[24.953645959361246, 60.26301865994719]",11.132366865682036,13228.9,1841.6,12356.6,8896.5,13464.6,2700.1
3949,"[24.9347273508748, 60.23124397253905]","[25.09703401481505, 60.22597749154729]",8.980515577149825,12292.5,1254.5,10994.4,7915.8,11168.8,2280.0
3950,"[25.09544196523806, 60.23821090637072]","[24.962379995552123, 60.23614677013909]",7.348386478174234,9499.5,1121.2,9100.1,6551.9,9768.4,1959.8
3951,"[24.96372874214578, 60.2392032270593]","[24.87273184471957, 60.20581559598585]",6.247785128171503,8948.1,1245.3,7447.9,5362.4,7814.1,1566.8
3952,"[25.090931703057063, 60.24238579975509]","[25.03776982691253, 60.28093585818733]",5.193535228098807,10039.5,1123.3,6529.3,4701.0,7027.2,1435.4
3953,"[24.880324230691308, 60.21239688933792]","[25.020947403331714, 60.22306532648864]",7.856845725408321,10375.1,1486.0,9311.4,6704.1,9348.6,1869.6
3954,"[25.20009396354183, 60.24350329357604]","[24.891370571243108, 60.24762853972479]",17.042820852842695,21576.5,1924.5,21040.6,15149.0,21860.7,4522.5
3955,"[24.989365414675945, 60.24060224368628]","[25.067723619706875, 60.20986060554882]",5.514186152857115,8700.1,1169.4,6526.5,4699.0,6879.4,1411.4
3956,"[25.007664637882986, 60.24900841968969]","[24.915579211956075, 60.18127055297967]",9.088668578358634,12527.4,1487.3,10288.0,7407.2,11017.5,2236.5
3957,"[24.993472896473754, 60.22941645692861]","[25.06343665674048, 60.20044524875498]",5.03111888302555,7739.3,1330.4,5917.4,4260.5,6386.1,1309.5
3958,"[25.043379206952395, 60.2430932291227]","[24.972272239160414, 60.24039756626334]",3.935871082819297,5335.2,785.6,4581.3,3298.5,4844.0,972.5
3959,"[24.976957344111423, 60.21588144267887]","[25.13784169543961, 60.21995485491849]",8.897306621867836,15480.3,1306.5,11229.7,8085.3,11351.0,2313.6
